# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Jan 20 06:34:56 2022
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1)
#
# COLUMN pl_name:        Planet Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_ratdor:      Ratio of Semi-Major Axis to Stellar Radius
# COLUMN pl_ratror:      Ratio of Planet to Stellar Radius
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_jmag:        J (2MASS) Magnitude
#
pl_name,default_flag,pl_orbper,pl_rade,pl_radj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_ratdor,pl_ratror,st_teff,st_rad,sy_vmag,sy_jmag
Kepler-681 b,1,26.39435646,3.080,0.275,,,,,0.03740,5021.00,0.76,15.5840000,13.7570000
Kepler-682 b,1,12.61190667,7.370,0.658,,,,,0.07636,5559.00,0.89,15.5560000,13.9420000
Kepler-683 b,1,2.53918318,1.970,0.176,,,,,0.01886,5703.00,0.95,15.0720000,13.8120000
Kepler-684 b,1,6.77030201,3.360,0.300,,,,,0.03595,5493.00,0.86,15.6950000,14.3180000
Kepler-685 b,1,1.62552220,10.580,0.944,,,,,0.08438,5963.00,1.16,15.1860000,13.6560000
Kepler-686 b,1,1.59474546,12.150,1.084,,,,,0.12069,5649.00,0.92,16.0200000,14.3500000
Kepler-687 b,1,20.50586978,3.520,0.314,,,,,0.04357,4841.00,0.73,15.6950000,13.8420000
Kepler-688 b,1,3.89593684,9.760,0.871,,,,,0.09287,5715.00,0.96,15.8050000,14.3640000
Kepler-689 b,1,22.36656079,2.890,0.258,,,,,0.02990,5518.00,0.88,15.9380000,14.2360000
Kepler-69 b,1,13.72234100,2.240,0.200,,,,21.800000,0.02207,5638.00,0.93,13.8660000,12.6310000
Kepler-69 c,1,242.46130000,1.710,0.153,,,,148.000000,0.01680,5638.00,0.93,13.8660000,12.6310000
Kepler-690 b,1,7.74809437,5.950,0.531,,,,,0.04716,5913.00,1.16,15.7010000,14.4120000
Kepler-691 b,1,8.11437900,2.090,0.186,,,,,0.03767,3715.00,0.50,16.6000000,13.4050000
Kepler-692 b,1,21.81293494,3.110,0.277,,,,,0.03323,5440.00,0.86,15.6760000,14.2040000
Kepler-693 b,1,15.37563332,10.180,0.908,,,,,0.12858,4881.00,0.72,16.7286000,14.8770000
Kepler-694 b,1,6.36584161,2.800,0.250,,,,,0.02731,5700.00,0.95,15.2840000,13.8820000
Kepler-695 b,1,3.04033042,9.210,0.822,,,,,0.10615,5181.00,0.80,15.2620000,13.5140000
Kepler-696 b,1,4.19042557,6.140,0.548,,,,,0.05157,5903.00,1.08,15.3080000,14.0690000
Kepler-697 b,1,3.70987065,4.130,0.368,,,,,0.04260,5513.00,0.88,15.8880000,14.3060000
Kepler-698 b,1,16.32976218,3.680,0.328,,,,,0.03701,5612.00,0.91,15.7160000,14.2550000
Kepler-699 b,1,27.80756293,14.110,1.259,,,,,0.16738,5330.00,0.78,15.8670000,14.2360000
Kepler-7 b,1,4.88548920,18.181,1.622,140.16303,0.44100,Mass,6.637000,0.08294,5933.00,1.97,13.0080000,11.8330000
Kepler-700 b,1,80.87206390,5.990,0.534,,,,,0.05673,5692.00,0.96,15.2020000,13.9350000
Kepler-701 b,1,10.35533177,2.840,0.253,,,,,0.03078,5343.00,0.84,15.0560000,13.6560000
Kepler-702 b,1,10.52629406,9.170,0.818,,,,,0.09819,5419.00,0.86,15.4370000,13.9680000
Kepler-703 b,1,4.58352176,8.200,0.732,,,,,0.05941,6185.00,1.27,15.5990000,13.9810000
Kepler-704 b,1,3.76182115,2.610,0.233,,,,,0.02499,5616.00,0.96,15.4540000,13.9550000
Kepler-705 b,1,56.05605380,2.110,0.188,,,,,0.03825,3722.00,0.51,16.3310000,13.4460000
Kepler-706 b,1,41.40831347,13.170,1.175,,,,,0.14357,5394.00,0.84,15.2740000,13.8050000
Kepler-707 b,1,2.23749275,1.330,0.119,,,,,0.01635,5099.00,0.76,15.0220000,13.6040000
Kepler-708 b,1,3.16789194,2.930,0.261,,,,,0.02792,5692.00,0.96,15.6100000,14.3200000
Kepler-709 b,1,16.08524954,2.920,0.261,,,,,0.03533,5071.00,0.77,15.2610000,13.7530000
Kepler-710 b,1,4.34728553,1.880,0.168,,,,,0.01944,5611.00,0.91,15.0710000,13.8060000
Kepler-711 b,1,23.58914398,3.410,0.304,,,,,0.03895,5222.00,0.80,15.6350000,13.6970000
Kepler-712 b,1,21.02247699,3.410,0.304,,,,,0.03982,5148.00,0.78,16.1610000,14.3990000
Kepler-712 c,1,226.89047000,4.850,0.433,,,,,0.05718,5148.00,0.78,16.1610000,14.3990000
Kepler-713 b,1,7.41114100,2.480,0.221,,,,,0.02320,5785.00,0.99,15.1710000,13.8020000
Kepler-714 b,1,8.09888799,9.670,0.863,,,,,0.07906,5995.00,1.12,15.4300000,14.1640000
Kepler-715 b,1,10.00652995,3.750,0.335,,,,,0.03268,5871.00,1.04,15.2040000,13.9840000
Kepler-716 b,1,10.37168453,2.900,0.259,,,,,0.03400,5099.00,0.78,15.3140000,13.6700000
Kepler-716 c,1,3.96999000,1.393,0.124,,,,,,5012.00,0.74,15.3140000,13.6700000
Kepler-717 b,1,4.40840023,2.420,0.216,,,,,0.02605,5485.00,0.85,15.7560000,14.4300000
Kepler-718 b,1,2.05234990,16.560,1.477,,,,,0.11659,6191.00,1.30,15.3990000,14.0050000
Kepler-719 b,1,5.00731778,8.520,0.760,,,,,0.08011,5777.00,0.98,16.1280000,14.5720000
Kepler-720 b,1,4.70832654,8.410,0.750,,,,,0.08400,5618.00,0.92,15.4620000,13.7850000
Kepler-721 b,1,5.39202539,2.640,0.236,,,,,0.03147,5075.00,0.78,15.9630000,14.1870000
Kepler-722 b,1,4.09357325,2.630,0.235,,,,,0.02252,5863.00,1.05,15.4890000,14.2610000
Kepler-722 c,1,105.14474900,2.820,0.252,,,,,0.02488,5863.00,1.05,15.4890000,14.2610000
Kepler-723 b,1,4.08227507,12.190,1.088,,,,,0.12470,5539.00,0.89,15.4520000,13.9490000
Kepler-724 b,1,3.31494634,3.290,0.294,,,,,0.03524,5437.00,0.86,15.2840000,13.8730000
Kepler-725 b,1,39.64317811,10.630,0.948,,,,,0.11563,5363.00,0.84,15.1450000,13.6850000
Kepler-726 b,1,21.80451088,3.260,0.291,,,,,0.03461,5452.00,0.85,15.3620000,13.8100000
Kepler-727 b,1,5.15448442,2.530,0.226,,,,,0.02745,5441.00,0.86,15.4530000,13.9870000
Kepler-728 b,1,5.74347727,3.340,0.298,,,,,0.03321,5660.00,0.93,15.5850000,14.3840000
Kepler-729 b,1,3.16635371,3.580,0.319,,,,,0.03638,5633.00,0.91,15.5670000,14.4710000
Kepler-730 b,1,6.49168281,12.330,1.100,,,,10.600000,0.08013,5620.00,1.41,15.7820000,14.4710000
Kepler-730 c,1,2.85188338,1.569,0.140,,,,6.100000,0.01025,5620.00,1.41,15.7820000,14.4710000
Kepler-731 b,1,3.85560355,13.880,1.238,,,,,0.12025,5849.00,1.06,15.3860000,14.1260000
Kepler-732 b,1,9.46781405,2.180,0.194,,,,,0.04332,3631.00,0.46,16.5300000,12.5960000
Kepler-732 c,1,0.89304124,1.270,0.113,,,,,0.02547,3631.00,0.46,16.5300000,12.5960000
Kepler-733 b,1,20.83424726,2.820,0.252,,,,,0.02989,5418.00,0.86,15.5610000,14.1410000
Kepler-734 b,1,6.10485286,3.560,0.318,,,,,0.04224,5326.00,0.78,14.4690000,13.1070000
Kepler-735 b,1,11.51516988,2.950,0.263,,,,,0.03398,5107.00,0.80,15.4920000,13.9400000
Kepler-736 b,1,3.60147201,2.930,0.261,,,,,0.03281,5217.00,0.81,15.8090000,14.3850000
Kepler-737 b,1,28.59915399,1.960,0.175,,,,,0.03745,3813.00,0.48,15.9710000,12.9100000
Kepler-738 b,1,24.58721573,2.500,0.223,,,,,0.02823,5327.00,0.82,15.7930000,14.3110000
Kepler-739 b,1,12.53248465,3.320,0.296,,,,,0.03416,5601.00,0.90,15.7110000,14.2650000
Kepler-74 b,1,7.34071100,10.760,0.960,200.22000,0.63000,Mass,15.470000,0.09120,6000.00,1.12,14.4870000,13.3060000
Kepler-740 b,1,3.58410122,4.570,0.408,,,,,0.04833,5438.00,0.87,16.0220000,14.6130000
Kepler-741 b,1,7.03902374,2.970,0.265,,,,,0.02203,6129.00,1.24,15.1860000,13.9900000
Kepler-742 b,1,8.36086824,3.240,0.289,,,,,0.04212,4642.00,0.71,15.3570000,13.4960000
Kepler-743 b,1,3.17926292,1.210,0.108,,,,,0.01320,5486.00,0.85,12.6600000,11.2340000
Kepler-744 b,1,12.06222443,1.620,0.145,,,,,0.01610,5594.00,0.93,13.7180000,12.3540000
Kepler-745 b,1,9.93143556,2.160,0.193,,,,,0.01922,5849.00,1.04,15.4270000,13.9980000
Kepler-746 b,1,3.48159251,1.110,0.099,,,,,0.01084,5418.00,0.93,13.7850000,12.3070000
Kepler-747 b,1,35.61760587,5.270,0.470,,,,,0.06180,5096.00,0.78,15.5950000,14.2410000
Kepler-748 b,1,7.40742793,2.520,0.225,,,,,0.02121,5934.00,1.10,15.3700000,13.9900000
Kepler-749 b,1,17.31716585,3.100,0.277,,,,,0.03837,5009.00,0.75,16.1530000,14.1690000
Kepler-75 b,1,8.88491160,11.770,1.050,3209.90000,10.10000,Mass,19.770000,0.12120,5200.00,0.89,15.4140000,13.6650000
Kepler-750 b,1,9.42887179,3.070,0.274,,,,,0.02314,6160.00,1.23,14.6340000,13.4630000
Kepler-750 c,1,4.08899022,1.620,0.145,,,,,0.01236,6160.00,1.23,14.6340000,13.4630000
Kepler-751 b,1,17.44490636,2.460,0.219,,,,,0.02661,5387.00,0.84,15.2110000,13.6670000
Kepler-752 b,1,18.82747265,2.810,0.251,,,,,0.03109,5373.00,0.83,15.8640000,14.4590000
Kepler-753 b,1,5.74772501,1.910,0.170,,,,,0.02670,4346.00,0.65,14.8910000,12.6080000
Kepler-754 b,1,14.55962370,2.010,0.179,,,,,0.01670,5935.00,1.08,15.3520000,13.8950000
Kepler-755 b,1,1.26909037,1.760,0.157,,,,,0.02119,5043.00,0.77,14.2770000,12.4650000
Kepler-755 c,1,2.85313364,1.260,0.112,,,,,0.01534,5043.00,0.77,14.2770000,12.4650000
Kepler-756 b,1,1.22486632,1.120,0.100,,,,,0.01319,5282.00,0.79,15.9860000,14.1280000
Kepler-757 b,1,1.02267882,1.360,0.121,,,,,0.01078,6014.00,1.13,15.0660000,13.5020000
Kepler-758 b,1,12.10971040,2.480,0.221,,,,,0.01583,6228.00,1.42,14.3790000,13.3700000
Kepler-758 c,1,4.75793986,1.690,0.151,,,,,0.01121,6228.00,1.42,14.3790000,13.3700000
Kepler-758 d,1,20.49661970,2.120,0.189,,,,,0.01362,6228.00,1.42,14.3790000,13.3700000
Kepler-758 e,1,8.19347190,1.530,0.136,,,,,0.00999,6228.00,1.42,14.3790000,13.3700000
Kepler-759 b,1,41.80598500,2.270,0.203,,,,,0.02038,5860.00,1.04,14.5790000,13.3270000
Kepler-76 b,1,1.54492980,15.244,1.360,638.83830,2.01000,Mass,4.464000,0.10330,6409.00,1.32,13.4740000,12.3430000
Kepler-760 b,1,8.70419416,3.060,0.273,,,,,0.03286,5322.00,0.85,15.1810000,13.7070000
Kepler-760 c,1,2.46697439,1.480,0.132,,,,,0.01642,5322.00,0.85,15.1810000,13.7070000
Kepler-761 b,1,10.12804789,2.030,0.181,,,,,0.02036,5706.00,0.93,14.9930000,13.5630000
Kepler-762 b,1,3.77055210,12.680,1.131,,,,,0.10847,5944.00,1.08,15.5740000,14.2750000
Kepler-763 b,1,1.19655156,1.220,0.109,,,,,0.01406,5166.00,0.80,15.9650000,14.2400000
Kepler-764 b,1,7.33683936,1.640,0.146,,,,,0.01719,5557.00,0.89,15.5550000,14.1050000
Kepler-765 b,1,27.66552260,2.430,0.217,,,,,0.02066,5901.00,1.06,14.7090000,13.4870000
Kepler-766 b,1,6.10027804,3.390,0.302,,,,,0.02735,5992.00,1.15,15.8250000,14.3980000
Kepler-767 b,1,161.52801010,6.640,0.592,,,,,0.06497,5694.00,0.94,15.6780000,14.2600000
Kepler-768 b,1,11.39100250,1.790,0.160,,,,,0.02095,5108.00,0.78,15.9690000,14.1210000
Kepler-769 b,1,7.42608998,2.920,0.261,,,,,0.02132,6186.00,1.28,14.9840000,13.6840000
Kepler-769 c,1,15.98701740,1.790,0.160,,,,,0.01345,6186.00,1.28,14.9840000,13.6840000
Kepler-77 b,1,3.57878087,10.761,0.960,136.66100,0.43000,Mass,9.764000,0.09924,5520.00,0.99,14.1520000,12.7580000
Kepler-770 b,1,18.92540274,2.300,0.205,,,,,0.02348,5598.00,0.92,14.8520000,13.3910000
Kepler-770 c,1,1.47532231,1.200,0.107,,,,,0.01156,5598.00,0.92,14.8520000,13.3910000
Kepler-770 d,1,4.15244722,1.400,0.125,,,,,0.01392,5598.00,0.92,14.8520000,13.3910000
Kepler-771 b,1,8.73485836,1.820,0.162,,,,,0.01595,5906.00,1.05,14.9580000,13.5850000
Kepler-772 b,1,12.99207337,1.820,0.162,,,,,0.01483,5714.00,1.11,14.1450000,12.7390000
Kepler-773 b,1,3.74910006,1.430,0.128,,,,,0.01250,5850.00,1.01,13.3870000,12.2160000
Kepler-774 b,1,11.08957230,3.170,0.283,,,,,0.01153,6403.00,2.42,12.8860000,11.9020000
Kepler-775 b,1,0.97486893,1.190,0.106,,,,,0.01308,5468.00,0.84,13.5640000,12.2130000
Kepler-776 b,1,4.89718784,1.280,0.114,,,,,0.01490,5071.00,0.78,15.5620000,13.8740000
Kepler-777 b,1,5.72812599,1.470,0.131,,,,,0.02421,4043.00,0.56,16.1310000,13.8750000
Kepler-778 b,1,3.75574426,1.680,0.150,,,,,0.01998,5102.00,0.77,15.9590000,14.3510000
Kepler-779 b,1,7.09714223,0.920,0.082,,,,,0.01890,3804.00,0.44,16.3030000,13.4410000
Kepler-78 b,1,0.35500744,1.121,0.100,1.96716,0.00619,Mass,2.660000,,5089.00,0.75,11.7170000,10.1840000
Kepler-780 b,1,0.67737516,0.890,0.079,,,,,0.00809,5769.00,1.02,13.4640000,12.2140000
Kepler-781 b,1,13.21407320,2.890,0.258,,,,,0.03435,5162.00,0.78,16.2070000,14.5980000
Kepler-782 b,1,158.68533080,3.210,0.286,,,,,0.02880,5867.00,1.01,12.8430000,11.6690000
Kepler-783 b,1,4.29264638,0.780,0.070,,,,,0.00764,5521.00,0.89,14.1530000,12.7050000
Kepler-783 c,1,7.05395000,2.332,0.208,,,,,,5411.49,0.87,14.1530000,12.7050000
Kepler-784 b,1,31.59226460,1.580,0.141,,,,,0.01147,5674.00,1.32,13.3920000,12.0610000
Kepler-785 b,1,1.97376093,13.020,1.162,,,,,0.16741,4739.00,0.71,16.3150000,14.0790000
Kepler-786 b,1,53.52934870,2.430,0.217,,,,,0.03025,4838.00,0.74,15.2530000,13.3410000
Kepler-787 b,1,0.92831050,1.280,0.114,,,,,0.01864,4248.00,0.62,16.6960000,13.9370000
Kepler-788 b,1,8.39846269,2.550,0.227,,,,,0.01920,6159.00,1.23,15.4500000,14.1930000
Kepler-789 b,1,8.63847725,2.120,0.189,,,,,0.01946,5870.00,1.02,14.7230000,13.4540000
Kepler-79 b,1,13.48450000,3.470,0.310,10.90000,0.03430,Mass,19.260000,0.02442,6174.00,1.30,14.0360000,12.9130000
Kepler-79 c,1,27.40290000,3.720,0.332,5.90000,0.01900,Mass,30.900000,0.02618,6174.00,1.30,14.0360000,12.9130000
Kepler-79 d,1,52.09020000,7.160,0.639,6.00000,0.01900,Mass,47.420000,0.05038,6174.00,1.30,14.0360000,12.9130000
Kepler-79 e,1,81.06590000,3.490,0.311,4.10000,0.01300,Mass,63.680000,0.02458,6174.00,1.30,14.0360000,12.9130000
Kepler-790 b,1,13.73469807,2.180,0.194,,,,,0.02542,5208.00,0.80,15.5340000,13.7840000
Kepler-791 b,1,14.55397590,3.050,0.272,,,,,0.01931,6383.00,1.47,14.4730000,13.4180000
Kepler-792 b,1,11.30119217,1.960,0.175,,,,,0.01611,5971.00,1.12,15.1170000,13.7870000
Kepler-793 b,1,4.24153639,1.370,0.122,,,,,0.01323,5745.00,0.97,14.7420000,13.3530000
Kepler-794 b,1,11.13125132,2.110,0.188,,,,,0.01353,5839.00,1.38,13.5990000,12.3370000
Kepler-795 b,1,29.61934210,1.680,0.150,,,,,0.01632,5631.00,0.96,13.4230000,12.1430000
Kepler-796 b,1,6.40087618,1.300,0.116,,,,,0.01063,5475.00,1.09,13.1750000,11.6060000
Kepler-797 b,1,27.07237711,2.170,0.194,,,,,0.02122,5680.00,0.95,14.7510000,13.2930000
Kepler-798 b,1,13.71933369,2.390,0.213,,,,,0.01661,6224.00,1.29,14.2210000,13.1440000
Kepler-799 b,1,133.46052350,6.880,0.614,,,,,0.06825,5681.00,0.93,15.1660000,13.9690000
Kepler-799 c,1,15.19419956,2.781,0.248,,,,,,5588.00,1.59,15.1660000,13.9690000
Kepler-8 b,1,3.52249910,15.872,1.416,187.51970,0.59000,Mass,6.854000,0.09575,6213.00,1.49,13.5980000,12.5760000
Kepler-80 b,1,7.05246000,2.670,0.238,6.93000,0.02180,Mass,,,4540.00,0.68,15.2300000,12.9540000
Kepler-80 c,1,9.52355000,2.740,0.244,6.74000,0.02121,Mass,,,4540.00,0.68,15.2300000,12.9540000
Kepler-80 d,1,3.07222000,1.530,0.136,6.75000,0.02124,Mass,,,4540.00,0.68,15.2300000,12.9540000
Kepler-80 e,1,4.64489000,1.600,0.143,4.13000,0.01299,Mass,,,4540.00,0.68,15.2300000,12.9540000
Kepler-80 f,1,0.98678730,1.210,0.108,,,,,,4540.00,0.68,15.2300000,12.9540000
Kepler-80 g,1,14.64558000,1.130,0.101,,,,45.000000,0.01530,4540.00,0.68,15.2300000,12.9540000
Kepler-800 b,1,14.13176026,2.850,0.254,,,,,0.03232,5315.00,0.82,15.9200000,14.4460000
Kepler-801 b,1,11.41928253,2.000,0.178,,,,,0.02893,4435.00,0.63,15.5960000,13.4890000
Kepler-802 b,1,40.05874730,3.540,0.316,,,,,0.03636,5507.00,0.90,15.0100000,13.5960000
Kepler-803 b,1,50.28638192,3.790,0.338,,,,,0.03105,5919.00,1.12,13.8560000,12.4150000
Kepler-804 b,1,14.37457351,1.940,0.173,,,,,0.01689,5817.00,1.05,13.8640000,12.6310000
Kepler-804 c,1,9.65185017,1.140,0.102,,,,,0.01043,5817.00,1.05,13.8640000,12.6310000
Kepler-805 b,1,30.86389310,2.890,0.258,,,,,0.01580,6112.00,1.65,12.5860000,11.5470000
Kepler-806 b,1,8.09219642,1.140,0.102,,,,,0.00885,5770.00,1.16,11.8130000,10.4860000
Kepler-807 b,1,117.93108781,10.420,0.930,,,,,0.08977,5965.00,1.06,15.1940000,14.0790000
Kepler-808 b,1,0.63133235,1.460,0.130,,,,,0.01906,4653.00,0.71,14.5190000,12.5550000
Kepler-809 b,1,55.63934000,3.010,0.269,,,,,0.02819,5734.00,0.98,14.8750000,13.5570000
Kepler-81 b,1,5.95500000,2.420,0.216,,,,,,,0.59,15.2580000,13.1680000
Kepler-81 c,1,12.04000000,2.370,0.211,,,,,,,0.59,15.2580000,13.1680000
Kepler-81 d,1,20.83784600,1.210,0.108,,,,,,4500.00,0.59,15.2580000,13.1680000
Kepler-810 b,1,4.59725385,1.930,0.172,,,,,0.01665,5803.00,1.04,15.7300000,14.5340000
Kepler-811 b,1,23.58447697,2.700,0.241,,,,,0.02026,5747.00,1.24,14.0460000,12.8520000
Kepler-812 b,1,10.11716531,3.550,0.317,,,,,0.01863,6761.00,1.71,13.8150000,13.0060000
Kepler-813 b,1,19.12947337,2.140,0.191,,,,,0.02145,5743.00,0.93,14.6460000,13.4980000
Kepler-814 b,1,6.14698510,2.120,0.189,,,,,0.01582,6162.00,1.22,14.8590000,13.7130000
Kepler-815 b,1,8.57503552,4.110,0.367,,,,,0.01142,5028.00,3.42,13.4380000,11.7940000
Kepler-816 b,1,10.50682565,10.240,0.914,,,,,0.10997,5286.00,0.85,16.3650000,14.4260000
Kepler-817 b,1,3.99010623,9.030,0.806,,,,,0.08048,5861.00,1.03,15.9670000,14.3860000
Kepler-818 b,1,10.03538581,5.110,0.456,,,,,0.05075,5638.00,0.92,15.3680000,13.8820000
Kepler-819 b,1,33.19956480,2.760,0.246,,,,,0.03083,5279.00,0.81,15.4020000,13.6880000
Kepler-82 b,1,26.44000000,4.070,0.363,12.15000,0.03823,Mass,,0.04159,,0.90,15.1310000,13.8790000
Kepler-82 c,1,51.54000000,5.340,0.476,13.90000,0.04373,Mass,,0.05453,,0.90,15.1310000,13.8790000
Kepler-82 d,1,2.38296100,1.770,0.158,,,,,,5428.00,0.94,15.1310000,13.8790000
Kepler-82 e,1,5.90220600,2.470,0.220,,,,,,5428.00,0.94,15.1310000,13.8790000
Kepler-82 f,1,75.73200000,,,20.90000,0.06576,Mass,,,,0.90,15.1310000,13.8790000
Kepler-820 b,1,127.83380980,6.090,0.543,,,,,0.04104,6260.00,1.36,14.1350000,12.8410000
Kepler-821 b,1,1.92279873,1.310,0.117,,,,,0.01474,5191.00,0.80,15.1530000,13.4350000
Kepler-822 b,1,3.22296927,1.770,0.158,,,,,0.01450,5928.00,1.08,14.7500000,13.3910000
Kepler-823 b,1,4.16809082,1.570,0.140,,,,,0.01512,5643.00,0.96,15.0890000,13.6190000
Kepler-824 b,1,4.51436633,1.870,0.167,,,,,0.01432,6035.00,1.22,15.0510000,13.7920000
Kepler-825 b,1,3.77360059,1.530,0.136,,,,,0.01273,5976.00,1.08,14.2960000,13.0690000
Kepler-825 c,1,8.18182460,1.840,0.164,,,,,0.01614,5976.00,1.08,14.2960000,13.0690000
Kepler-826 b,1,4.48758907,1.250,0.112,,,,,0.01013,6079.00,1.15,13.6440000,12.3730000
Kepler-827 b,1,51.92927591,5.630,0.502,,,,,0.05652,5602.00,0.91,15.8650000,14.6680000
Kepler-828 b,1,0.56785714,1.510,0.135,,,,,0.01765,5039.00,0.77,15.3740000,13.5860000
Kepler-829 b,1,6.88337562,2.110,0.188,,,,,0.02013,5698.00,0.97,14.9730000,13.6990000
Kepler-83 b,1,9.77000000,2.830,0.252,,,,,,,0.61,16.1450000,13.7370000
Kepler-83 c,1,20.09000000,2.360,0.211,,,,,,,0.61,16.1450000,13.7370000
Kepler-83 d,1,5.16979600,1.940,0.173,,,,,,4648.00,0.59,16.1450000,13.7370000
Kepler-830 b,1,11.29695137,1.700,0.152,,,,,0.01445,6037.00,1.11,14.8800000,13.6620000
Kepler-831 b,1,5.62153941,1.270,0.113,,,,,0.01195,5732.00,0.97,13.7510000,12.5390000
Kepler-832 b,1,7.13969410,2.060,0.184,,,,,0.02147,5596.00,0.90,16.0010000,14.6820000
Kepler-833 b,1,18.75469980,2.020,0.180,,,,,0.02967,4339.00,0.62,15.7550000,13.6290000
Kepler-834 b,1,13.32388301,2.020,0.180,,,,,0.02757,4554.00,0.66,16.2110000,14.1670000
Kepler-835 b,1,11.41909375,2.790,0.249,,,,,0.02280,5954.00,1.11,16.0620000,14.8580000
Kepler-836 b,1,11.36112327,2.730,0.244,,,,,0.02416,5895.00,1.04,14.6720000,13.5390000
Kepler-837 b,1,16.56059504,2.560,0.228,,,,,0.02902,5403.00,0.81,15.5760000,13.9540000
Kepler-838 b,1,15.74957994,2.730,0.244,,,,,0.02557,5770.00,0.96,15.4240000,14.1860000
Kepler-839 b,1,37.81445140,2.570,0.229,,,,,0.01840,6058.00,1.31,13.6930000,12.5540000
Kepler-84 b,1,8.72600000,2.230,0.199,,,,,,,1.43,14.9200000,13.5830000
Kepler-84 c,1,12.88300000,2.360,0.211,,,,,,,1.43,14.9200000,13.5830000
Kepler-84 d,1,4.22453700,1.380,0.123,,,,,,6031.00,1.17,14.9200000,13.5830000
Kepler-84 e,1,27.43438900,2.600,0.232,,,,,,6031.00,1.17,14.9200000,13.5830000
Kepler-84 f,1,44.55216900,2.200,0.196,,,,,,6031.00,1.17,14.9200000,13.5830000
Kepler-840 b,1,2.49577962,17.070,1.523,,,,,0.14821,5920.00,1.06,14.3500000,12.9960000
Kepler-841 b,1,124.41983980,5.230,0.467,,,,,0.05938,5324.00,0.81,15.7910000,14.4640000
Kepler-842 b,1,1.21956827,1.600,0.143,,,,,0.02025,4848.00,0.73,15.3630000,13.5380000
Kepler-843 b,1,2.05387982,2.590,0.231,,,,,0.02342,5830.00,1.03,15.3540000,14.0880000
Kepler-844 b,1,2.61302086,1.680,0.150,,,,,0.02704,4128.00,0.57,15.9860000,13.8040000
Kepler-845 b,1,0.92785982,2.040,0.182,,,,,0.02450,4913.00,0.75,14.9030000,13.0940000
Kepler-846 b,1,19.80792185,2.480,0.221,,,,,0.02474,5579.00,0.91,15.6840000,14.4230000
Kepler-847 b,1,2.34323190,1.180,0.105,,,,,0.01440,4940.00,0.77,14.9980000,13.2400000
Kepler-848 b,1,6.91134416,1.700,0.152,,,,,0.01336,5695.00,1.20,14.1940000,12.8400000
Kepler-849 b,1,394.62449040,7.140,0.637,,,,,0.04010,6059.00,1.64,12.8780000,11.8420000
Kepler-85 b,1,8.30600000,1.970,0.176,,,,,,,1.24,14.8900000,13.5520000
Kepler-85 c,1,12.51300000,2.180,0.194,,,,,,,1.24,14.8900000,13.5520000
Kepler-85 d,1,17.91323000,1.200,0.107,,,,,,5436.00,0.89,14.8900000,13.5520000
Kepler-85 e,1,25.21675100,1.270,0.113,,,,,,5436.00,0.89,14.8900000,13.5520000
Kepler-850 b,1,7.19303878,1.780,0.159,,,,,0.01528,5932.00,1.09,15.6110000,14.3720000
Kepler-851 b,1,8.50699658,1.680,0.150,,,,,0.01787,5455.00,0.85,15.1720000,13.8760000
Kepler-852 b,1,44.93098040,2.540,0.227,,,,,0.02040,6100.00,1.16,14.0060000,12.8520000
Kepler-853 b,1,7.16892463,1.690,0.151,,,,,0.01005,6350.00,1.55,12.3390000,11.4060000
Kepler-854 b,1,2.14463285,16.720,1.492,,,,,0.12077,6179.00,1.27,13.4170000,12.3780000
Kepler-855 b,1,7.88663110,8.350,0.745,,,,,0.07448,5835.00,1.03,15.1570000,13.7370000
Kepler-856 b,1,8.02768059,9.300,0.830,,,,,0.09183,5535.00,0.93,15.5940000,14.2770000
Kepler-857 b,1,85.35129427,6.800,0.607,,,,,0.06337,5773.00,0.99,15.1670000,13.8470000
Kepler-858 b,1,76.13602028,4.870,0.434,,,,,0.04928,5653.00,0.91,12.5680000,11.2970000
Kepler-859 b,1,20.38177573,3.090,0.276,,,,,0.03675,5020.00,0.77,15.9770000,14.4240000
Kepler-860 b,1,5.10137945,3.240,0.289,,,,,0.02796,5836.00,1.06,15.5440000,14.1290000
Kepler-861 b,1,3.94963138,2.280,0.203,,,,,0.02666,5047.00,0.78,15.9930000,14.1290000
Kepler-862 b,1,3.14866453,2.210,0.197,,,,,0.02380,5333.00,0.84,15.6010000,13.8490000
Kepler-863 b,1,15.59461874,2.900,0.259,,,,,0.02832,5678.00,0.95,15.5670000,14.2060000
Kepler-864 b,1,5.83376092,2.400,0.214,,,,,0.02160,5754.00,1.00,15.8980000,14.6760000
